participant_number;RT;condition;block_number;task
16;843;distractor_absent;0;singleton
16;1088;distractor_absent;0;singleton
16;926;distractor_absent;0;singleton
16;1297;distractor_absent;0;singleton
16;780;distractor_absent;0;singleton
16;1185;distractor_absent;0;singleton
16;630;high;1;singleton
16;786;high;1;singleton
16;726;high;1;singleton
16;776;high;1;singleton
16;1059;high;1;singleton
16;870;high;1;singleton
16;852;high;1;singleton
16;811;high;1;singleton
16;907;high;1;singleton
16;1101;high;1;singleton
16;859;high;1;singleton
16;756;high;1;singleton
16;769;low;1;singleton
16;858;low;1;singleton
16;807;low;1;singleton
16;849;low;1;singleton
16;912;distractor_absent;1;singleton
16;763;distractor_absent;1;singleton
16;757;distractor_absent;1;singleton
16;698;distractor_absent;1;singleton
16;1037;distractor_absent;1;singleton
16;890;distractor_absent;1;singleton
16;831;distractor_absent;1;singleton
16;767;distractor_absent;1;singleton
16;805;distractor_absent;1;singleton
16;746;distractor_absent;1;singleton
16;891;distractor_absent;1;singleton
16;1030;distractor_absent;1;singleton
16;864;distractor_absent;1;singleton
16;750;distractor_absent;1;singleton
16;881;distractor_absent;1;singleton
16;654;distractor_absent;1;singleton
16;841;distractor_absent;1;singleton
16;845;distractor_absent;1;singleton
16;1011;distractor_absent;1;singleton
16;950;distractor_absent;1;singleton
16;727;high;2;singleton
16;1077;high;2;singleton
16;832;high;2;singleton
16;1082;high;2;singleton
16;733;high;2;singleton
16;836;high;2;singleton
16;774;high;2;singleton
16;951;high;2;singleton
16;677;high;2;singleton
16;843;high;2;singleton
16;1103;high;2;singleton
16;839;high;2;singleton
16;981;high;2;singleton
16;890;high;2;singleton
16;954;low;2;singleton
16;783;low;2;singleton
16;1037;low;2;singleton
16;1042;low;2;singleton
16;744;low;2;singleton
16;894;distractor_absent;2;singleton
16;695;distractor_absent;2;singleton
16;835;distractor_absent;2;singleton
16;891;distractor_absent;2;singleton
16;819;distractor_absent;2;singleton
16;688;distractor_absent;2;singleton
16;771;distractor_absent;2;singleton
16;1033;distractor_absent;2;singleton
16;892;distractor_absent;2;singleton
16;729;distractor_absent;2;singleton
16;642;distractor_absent;2;singleton
16;760;distractor_absent;2;singleton
16;772;distractor_absent;2;singleton
16;934;distractor_absent;2;singleton
16;985;distractor_absent;2;singleton
16;728;distractor_absent;2;singleton
16;725;distractor_absent;2;singleton
16;907;distractor_absent;2;singleton
16;865;distractor_absent;2;singleton
16;878;distractor_absent;2;singleton
16;769;high;3;singleton
16;672;high;3;singleton
16;818;high;3;singleton
16;856;high;3;singleton
16;699;high;3;singleton
16;887;high;3;singleton
16;734;high;3;singleton
16;940;high;3;singleton
16;721;high;3;singleton
16;902;high;3;singleton
16;793;high;3;singleton
16;798;low;3;singleton
16;1206;low;3;singleton
16;1177;low;3;singleton
16;771;low;3;singleton
16;768;low;3;singleton
16;822;distractor_absent;3;singleton
16;784;distractor_absent;3;singleton
16;671;distractor_absent;3;singleton
16;895;distractor_absent;3;singleton
16;810;distractor_absent;3;singleton
16;789;distractor_absent;3;singleton
16;786;distractor_absent;3;singleton
16;819;distractor_absent;3;singleton
16;940;distractor_absent;3;singleton
16;662;distractor_absent;3;singleton
16;907;distractor_absent;3;singleton
16;883;distractor_absent;3;singleton
16;822;distractor_absent;3;singleton
16;753;distractor_absent;3;singleton
16;846;distractor_absent;3;singleton
16;754;distractor_absent;3;singleton
16;929;distractor_absent;3;singleton
16;807;distractor_absent;3;singleton
16;753;distractor_absent;3;singleton
16;723;distractor_absent;3;singleton
16;890;high;4;singleton
16;734;high;4;singleton
16;1053;high;4;singleton
16;804;high;4;singleton
16;882;high;4;singleton
16;867;high;4;singleton
16;725;high;4;singleton
16;628;high;4;singleton
16;484;high;4;singleton
16;749;high;4;singleton
16;695;high;4;singleton
16;816;high;4;singleton
16;798;high;4;singleton
16;775;low;4;singleton
16;735;low;4;singleton
16;655;low;4;singleton
16;604;low;4;singleton
16;889;low;4;singleton
16;812;low;4;singleton
16;812;low;4;singleton
16;673;distractor_absent;4;singleton
16;827;distractor_absent;4;singleton
16;809;distractor_absent;4;singleton
16;582;distractor_absent;4;singleton
16;644;distractor_absent;4;singleton
16;721;distractor_absent;4;singleton
16;859;distractor_absent;4;singleton
16;809;distractor_absent;4;singleton
16;680;distractor_absent;4;singleton
16;612;distractor_absent;4;singleton
16;666;distractor_absent;4;singleton
16;807;distractor_absent;4;singleton
16;849;distractor_absent;4;singleton
16;778;distractor_absent;4;singleton
16;732;distractor_absent;4;singleton
16;649;distractor_absent;4;singleton
16;551;distractor_absent;4;singleton
16;807;distractor_absent;4;singleton
16;602;distractor_absent;4;singleton
16;830;distractor_absent;4;singleton
16;937;high;5;singleton
16;987;high;5;singleton
16;707;high;5;singleton
16;782;high;5;singleton
16;916;high;5;singleton
16;637;high;5;singleton
16;673;high;5;singleton
16;912;high;5;singleton
16;831;high;5;singleton
16;910;high;5;singleton
16;863;high;5;singleton
16;739;high;5;singleton
16;709;high;5;singleton
16;764;high;5;singleton
16;674;low;5;singleton
16;816;low;5;singleton
16;881;low;5;singleton
16;829;low;5;singleton
16;884;low;5;singleton
16;900;low;5;singleton
16;645;distractor_absent;5;singleton
16;616;distractor_absent;5;singleton
16;659;distractor_absent;5;singleton
16;869;distractor_absent;5;singleton
16;796;distractor_absent;5;singleton
16;922;distractor_absent;5;singleton
16;961;distractor_absent;5;singleton
16;677;distractor_absent;5;singleton
16;740;distractor_absent;5;singleton
16;738;distractor_absent;5;singleton
16;728;distractor_absent;5;singleton
16;909;distractor_absent;5;singleton
16;736;distractor_absent;5;singleton
16;802;distractor_absent;5;singleton
16;646;distractor_absent;5;singleton
16;739;distractor_absent;5;singleton
16;752;distractor_absent;5;singleton
16;760;distractor_absent;5;singleton
16;731;distractor_absent;5;singleton
16;743;distractor_absent;5;singleton
16;657;distractor_absent;5;singleton
16;627;high;6;singleton
16;684;high;6;singleton
16;878;high;6;singleton
16;785;high;6;singleton
16;756;high;6;singleton
16;791;high;6;singleton
16;728;high;6;singleton
16;773;high;6;singleton
16;627;high;6;singleton
16;545;high;6;singleton
16;652;high;6;singleton
16;1009;low;6;singleton
16;966;low;6;singleton
16;916;low;6;singleton
16;793;low;6;singleton
16;582;low;6;singleton
16;673;distractor_absent;6;singleton
16;731;distractor_absent;6;singleton
16;737;distractor_absent;6;singleton
16;670;distractor_absent;6;singleton
16;825;distractor_absent;6;singleton
16;656;distractor_absent;6;singleton
16;633;distractor_absent;6;singleton
16;732;distractor_absent;6;singleton
16;763;distractor_absent;6;singleton
16;780;distractor_absent;6;singleton
16;640;distractor_absent;6;singleton
16;791;distractor_absent;6;singleton
16;683;distractor_absent;6;singleton
16;807;distractor_absent;6;singleton
16;682;distractor_absent;6;singleton
16;627;distractor_absent;6;singleton
16;545;distractor_absent;6;singleton
16;659;distractor_absent;6;singleton
16;739;distractor_absent;6;singleton
16;683;distractor_absent;6;singleton
16;819;distractor_absent;6;singleton
16;668;high;7;singleton
16;764;high;7;singleton
16;635;high;7;singleton
16;740;high;7;singleton
16;581;high;7;singleton
16;614;high;7;singleton
16;700;high;7;singleton
16;607;high;7;singleton
16;719;high;7;singleton
16;824;high;7;singleton
16;732;high;7;singleton
16;763;high;7;singleton
16;724;low;7;singleton
16;844;low;7;singleton
16;720;low;7;singleton
16;1051;low;7;singleton
16;726;low;7;singleton
16;716;distractor_absent;7;singleton
16;887;distractor_absent;7;singleton
16;901;distractor_absent;7;singleton
16;711;distractor_absent;7;singleton
16;727;distractor_absent;7;singleton
16;890;distractor_absent;7;singleton
16;690;distractor_absent;7;singleton
16;673;distractor_absent;7;singleton
16;778;distractor_absent;7;singleton
16;870;distractor_absent;7;singleton
16;698;distractor_absent;7;singleton
16;724;distractor_absent;7;singleton
16;557;distractor_absent;7;singleton
16;873;distractor_absent;7;singleton
16;625;distractor_absent;7;singleton
16;607;distractor_absent;7;singleton
16;847;distractor_absent;7;singleton
16;630;distractor_absent;7;singleton
16;791;distractor_absent;7;singleton
16;659;distractor_absent;7;singleton
16;760;distractor_absent;7;singleton
18;1109;high;0;singleton
18;1240;high;0;singleton
18;1118;high;0;singleton
18;975;high;0;singleton
18;717;high;0;singleton
18;1052;high;0;singleton
18;1004;high;0;singleton
18;750;high;0;singleton
18;1138;high;0;singleton
18;910;high;0;singleton
18;675;high;0;singleton
18;704;high;0;singleton
18;943;low;0;singleton
18;738;low;0;singleton
18;1020;low;0;singleton
18;624;distractor_absent;0;singleton
18;1105;distractor_absent;0;singleton
18;1229;distractor_absent;0;singleton
18;731;distractor_absent;0;singleton
18;879;distractor_absent;0;singleton
18;754;distractor_absent;0;singleton
18;818;distractor_absent;0;singleton
18;798;distractor_absent;0;singleton
18;699;distractor_absent;0;singleton
18;751;distractor_absent;0;singleton
18;703;distractor_absent;0;singleton
18;858;distractor_absent;0;singleton
18;676;distractor_absent;0;singleton
18;781;distractor_absent;0;singleton
18;691;distractor_absent;0;singleton
18;804;distractor_absent;0;singleton
18;822;distractor_absent;0;singleton
18;827;high;1;singleton
18;633;high;1;singleton
18;677;high;1;singleton
18;707;high;1;singleton
18;598;high;1;singleton
18;539;high;1;singleton
18;799;high;1;singleton
18;743;low;1;singleton
18;625;low;1;singleton
18;599;low;1;singleton
18;871;low;1;singleton
18;831;distractor_absent;1;singleton
18;708;distractor_absent;1;singleton
18;903;distractor_absent;1;singleton
18;929;distractor_absent;1;singleton
18;815;distractor_absent;1;singleton
18;1164;distractor_absent;1;singleton
18;1167;distractor_absent;1;singleton
18;963;distractor_absent;1;singleton
18;627;distractor_absent;1;singleton
18;714;distractor_absent;1;singleton
18;700;distractor_absent;1;singleton
18;578;distractor_absent;1;singleton
18;410;distractor_absent;1;singleton
18;711;distractor_absent;1;singleton
18;716;high;2;singleton
18;533;high;2;singleton
18;637;high;2;singleton
18;853;high;2;singleton
18;978;high;2;singleton
18;793;high;2;singleton
18;656;high;2;singleton
18;634;high;2;singleton
18;696;high;2;singleton
18;899;high;2;singleton
18;894;high;2;singleton
18;980;high;2;singleton
18;890;high;2;singleton
18;662;low;2;singleton
18;528;low;2;singleton
18;835;low;2;singleton
18;1201;low;2;singleton
18;596;distractor_absent;2;singleton
18;721;distractor_absent;2;singleton
18;766;distractor_absent;2;singleton
18;820;distractor_absent;2;singleton
18;613;distractor_absent;2;singleton
18;559;distractor_absent;2;singleton
18;614;distractor_absent;2;singleton
18;538;distractor_absent;2;singleton
18;1096;distractor_absent;2;singleton
18;662;distractor_absent;2;singleton
18;940;distractor_absent;2;singleton
18;674;distractor_absent;2;singleton
18;680;distractor_absent;2;singleton
18;832;distractor_absent;2;singleton
18;886;distractor_absent;2;singleton
18;610;distractor_absent;2;singleton
18;728;distractor_absent;2;singleton
18;813;high;3;singleton
18;656;high;3;singleton
18;1063;high;3;singleton
18;892;high;3;singleton
18;808;high;3;singleton
18;625;high;3;singleton
18;682;high;3;singleton
18;722;high;3;singleton
18;609;high;3;singleton
18;706;low;3;singleton
18;788;low;3;singleton
18;1007;low;3;singleton
18;818;low;3;singleton
18;617;low;3;singleton
18;749;distractor_absent;3;singleton
18;885;distractor_absent;3;singleton
18;1221;distractor_absent;3;singleton
18;873;distractor_absent;3;singleton
18;808;distractor_absent;3;singleton
18;681;distractor_absent;3;singleton
18;835;distractor_absent;3;singleton
18;1095;distractor_absent;3;singleton
18;624;distractor_absent;3;singleton
18;774;distractor_absent;3;singleton
18;738;distractor_absent;3;singleton
18;682;distractor_absent;3;singleton
18;985;distractor_absent;3;singleton
18;959;distractor_absent;3;singleton
18;756;distractor_absent;3;singleton
18;737;distractor_absent;3;singleton
18;664;high;4;singleton
18;775;high;4;singleton
18;649;high;4;singleton
18;670;high;4;singleton
18;721;high;4;singleton
18;607;high;4;singleton
18;694;high;4;singleton
18;666;high;4;singleton
18;618;high;4;singleton
18;622;high;4;singleton
18;697;low;4;singleton
18;878;low;4;singleton
18;824;low;4;singleton
18;719;low;4;singleton
18;645;distractor_absent;4;singleton
18;646;distractor_absent;4;singleton
18;837;distractor_absent;4;singleton
18;672;distractor_absent;4;singleton
18;657;distractor_absent;4;singleton
18;600;distractor_absent;4;singleton
18;679;distractor_absent;4;singleton
18;677;distractor_absent;4;singleton
18;602;distractor_absent;4;singleton
18;608;distractor_absent;4;singleton
18;767;distractor_absent;4;singleton
18;665;distractor_absent;4;singleton
18;681;distractor_absent;4;singleton
18;757;distractor_absent;4;singleton
18;735;distractor_absent;4;singleton
18;544;distractor_absent;4;singleton
18;595;distractor_absent;4;singleton
18;878;high;5;singleton
18;896;high;5;singleton
18;631;high;5;singleton
18;871;high;5;singleton
18;854;high;5;singleton
18;728;high;5;singleton
18;654;high;5;singleton
18;629;high;5;singleton
18;532;high;5;singleton
18;668;high;5;singleton
18;632;high;5;singleton
18;665;low;5;singleton
18;987;low;5;singleton
18;653;low;5;singleton
18;705;low;5;singleton
18;592;low;5;singleton
18;534;distractor_absent;5;singleton
18;577;distractor_absent;5;singleton
18;744;distractor_absent;5;singleton
18;514;distractor_absent;5;singleton
18;775;distractor_absent;5;singleton
18;735;distractor_absent;5;singleton
18;575;distractor_absent;5;singleton
18;635;distractor_absent;5;singleton
18;735;distractor_absent;5;singleton
18;602;distractor_absent;5;singleton
18;601;distractor_absent;5;singleton
18;635;distractor_absent;5;singleton
18;685;distractor_absent;5;singleton
18;908;distractor_absent;5;singleton
18;764;distractor_absent;5;singleton
18;590;distractor_absent;5;singleton
18;612;distractor_absent;5;singleton
18;675;high;6;singleton
18;616;high;6;singleton
18;548;high;6;singleton
18;625;high;6;singleton
18;799;high;6;singleton
18;525;high;6;singleton
18;652;high;6;singleton
18;848;high;6;singleton
18;656;high;6;singleton
18;550;high;6;singleton
18;513;high;6;singleton
18;587;high;6;singleton
18;464;high;6;singleton
18;737;low;6;singleton
18;568;low;6;singleton
18;813;low;6;singleton
18;605;low;6;singleton
18;523;distractor_absent;6;singleton
18;625;distractor_absent;6;singleton
18;714;distractor_absent;6;singleton
18;757;distractor_absent;6;singleton
18;575;distractor_absent;6;singleton
18;579;distractor_absent;6;singleton
18;722;distractor_absent;6;singleton
18;707;distractor_absent;6;singleton
18;559;distractor_absent;6;singleton
18;542;distractor_absent;6;singleton
18;622;distractor_absent;6;singleton
18;471;distractor_absent;6;singleton
18;567;distractor_absent;6;singleton
18;736;distractor_absent;6;singleton
18;599;distractor_absent;6;singleton
18;596;distractor_absent;6;singleton
18;499;high;7;singleton
18;684;high;7;singleton
18;596;high;7;singleton
18;574;high;7;singleton
18;642;high;7;singleton
18;582;high;7;singleton
18;738;high;7;singleton
18;771;low;7;singleton
18;673;low;7;singleton
18;550;low;7;singleton
18;651;low;7;singleton
18;523;low;7;singleton
18;670;low;7;singleton
18;640;low;7;singleton
18;621;distractor_absent;7;singleton
18;681;distractor_absent;7;singleton
18;588;distractor_absent;7;singleton
18;656;distractor_absent;7;singleton
18;541;distractor_absent;7;singleton
18;810;distractor_absent;7;singleton
18;624;distractor_absent;7;singleton
18;564;distractor_absent;7;singleton
